created_at,username,full_text,favorite_count,quote_count,reply_count,retweet_count,label sentimen
Wed Dec 11 05:04:13 +0000 2024,Heri_Libra01,Pemerintah melalui Badan Gizi Nasional yg bermitra dengan PEKNAS akan menyediakan makan bergizi gratis bagi 82 9 juta anak-anak ibu hamil dan menyusui serta pelajar di seluruh Indonesia. Pemerintah sudah menyiapkan anggaran Rp 71 triliun setahun. #PEKNAS #BadanGiziNasional https://t.co/G4JxSfMRTg,16,0,6,5,netral
Wed Dec 11 02:50:15 +0000 2024,Apristp1404,Prabowo Klaim Makan Bergizi Gratis Bisa Buat Peredaran Uang Rp 8 Miliar di Desa Menurut Prabowo program MBG ini dapat membuat peredaran uang di desa mencapai Rp8 miliar per tahun. Jumlah ini naik 800 persen bila dibandingkan penggunaan anggaran dana desa sebesar Rp1 miliar per,1,0,0,0,netral
Wed Dec 11 00:20:34 +0000 2024,swarafakta_news,Anggaran Makan Bergizi Gratis Cuma Rp10.000 Ini Rekomendasi Menu Ikan dari KKP Baca selengkapnya di https://t.co/CbaOwwRb9o #berita #hukum #politik #ekonomi https://t.co/qBsFG0kRFx,0,0,0,0,netral
Tue Dec 10 14:59:34 +0000 2024,monanta_ar,Anggaran makan bergizi = 10rb 10rb = makan + susu 10rb = makan + 4rb makan = 6rb,0,0,0,0,netral
Tue Dec 10 14:52:18 +0000 2024,ferrykoto,1. Edan program makan bergizi gratis (MBG) ini lama2 tak hanya anggaran per-porsinya makin mengecil tapi alokasi anggarannya yg Rp71 Triliun pun akan hilang lenyap tdk jelas sebagian besar. Hati2 lho pak Pres @prabowo. Ini anak buah bapak yg tak pinter Math atau sedang mbujuk https://t.co/pnXSSxuAj6,16,3,3,3,negatif
Tue Dec 10 12:44:29 +0000 2024,acehkitanews,Banda Aceh - Jakarta Kepala Badan gizi Nasiola Dadan Hindayana mengukapkan program Makan Gizi Gratis ini akan di laksanakan pada tanggal 2 January 2025 beliau memastikan program ini akan berjalan dengan baik. Dadan menyampaikan alokasi anggaran makan Bergizi Gratis,0,0,0,0,netral
Tue Dec 10 12:14:59 +0000 2024,cnbcindonesia,Anggaran Cuma Rp 10.000 Ikan Ini Bisa Jadi Menu Makan Bergizi Gratis https://t.co/1qXzQyxsUi,7,1,1,1,netral
Tue Dec 10 11:31:45 +0000 2024,prabowogibran2,termasuk makan bergizi gratis pemeriksaan kesehatan gratis renovasi sekolah dan lumbung pangan nasional. Presiden juga berpesan agar seluruh jajaran aktif melawan penyelundupan dan kebocoran. Anggaran ini harus dioptimalkan untuk mendorong kesejahteraan rakyat dan mempercepat,0,0,2,1,netral
Tue Dec 10 09:40:47 +0000 2024,perupadata,Anggaran makan bergizi gratis sudah ditetapkan. 10 ribu per porsi. Dapat apa dengan anggaran segitu? Rencananya akan ada karbohidrat lauk sayur dan buah. Variannya akan cukup beragam berdasarkan ketersediaan sumber pangan lokal di tiap regional. Gimana? https://t.co/Ehkd0Qzgbp,28,3,1,18,netral
Tue Dec 10 06:50:07 +0000 2024,gemaposID,Legislator Minta Tinjau Ulang Anggaran Makan Bergizi Singgung Harga di Papua https://t.co/8KPTEnlAx4 #DPRRI #MakanBergiziGratis #BonnieTriyana,0,0,0,0,netral
Tue Dec 10 05:59:35 +0000 2024,jawapos,Anggota Banggar DPRD Surabaya Aning Rahmawati mengusulkan kepada pemkot untuk memangkas anggaran pengadaan alat tulis kantor (ATK) serta makanan dan minuman (mamin) untuk memenuhi kebutuhan makan bergizi gratis (MBG). Sebab sebagian besar program pemenuhan gizi bagi siswa itu https://t.co/HAuayq62IJ,0,0,0,0,netral
Tue Dec 10 05:18:24 +0000 2024,Masaruddin12,@Kimberley_PS08 Programnya bagus makan bergizi fakta yg disajikan itu apa dgn swedia? harusnya menghitung anggaran gmana dgn defisit yg terjadi apa bisa tercukupi. Jgn sampai belum 2030 sdah ambyar.,10,1,0,0,netral
Tue Dec 10 05:04:43 +0000 2024,datanesia_id,Rp10.000 untuk makan bergizi cukup nggak sih? Di daerah seperti NTT anggaran ini mungkin bisa jalan. Tapi gimana dengan daerah lain yang harga pangannya jauh lebih mahal? Apakah program ini bisa benar-benar merata? https://t.co/Uwgkwvwou6,0,0,0,0,negatif
Tue Dec 10 03:25:17 +0000 2024,YoutzMedia,Turunkan Anggaran Makan Bergizi Gratis Prabowo Dapat Ancaman Harga Saham Bakal Anjlok - Youtz Media https://t.co/JRjCK643mg,0,0,0,0,netral
Tue Dec 10 03:13:00 +0000 2024,Beritasatu,Legislator Minta Tinjau Ulang Anggaran Makan Bergizi Singgung Harga di Papua #BNetwork https://t.co/4oIsOxHfgN,1,0,0,0,netral
Mon Dec 09 11:39:02 +0000 2024,R_min80,Presiden @prabowo menetapkan rata2 anggaran makan bergizi gratis (MBG) sebesar Rp10rb/ porsi. Apa saja menu makanan yang didapat dengan harga Rp10rb dan bagaimana kandungan gizinya? Silakan para pakar kuliner yang online di X untuk memberi rinciannya. _ https://t.co/RMrMH83UWA,2,0,0,2,netral
Mon Dec 09 06:58:40 +0000 2024,officialInibaru,Alokasi anggaran makan bergizi gratis di tahun 2025 sebesar Rp10 ribu per porsi nggak akan mencukupi untuk membeli susu. Apa solusinya? #inibaruid https://t.co/YKbHMus5g4,0,0,0,0,netral
Mon Dec 09 04:15:00 +0000 2024,politiknesiacom,Mendukbangga Wihaji: Anggaran Makan Bergizi Gratis 10 Ribu Per Porsi Cukup Penuhi Gizi Anak https://t.co/iVGsnRBLpS,0,0,0,0,netral
Mon Dec 09 04:09:39 +0000 2024,harijanto_1,@Gerindra @prabowo Selamat pagi juga min. Jangan lupa makan bergizi gratis ya min dari awal program anggaran 15 rb turun 10 rb ntar sampai pelosok negeri bisa jadi 5 rb pake kangkung doang ,0,0,0,0,negatif
Mon Dec 09 04:00:16 +0000 2024,Lajddy,Anggaran makan bergizi gratis walaupun dinilai minim hanya 10ribu/porsi tapi sudah dihitung membawa manfaat yang banyak #MBGPenuhiGiziAnak https://t.co/kjHAYUvLac,0,0,0,0,netral
Sun Dec 08 18:58:35 +0000 2024,NongkiNgopi,Program Makan Gratis Ahli Gizi UGM: Anggaran Rp10 Ribu untuk Makan Bergizi Masih Memungkinkan https://t.co/WqxHvFfU51,0,0,0,0,netral
Sun Dec 08 09:03:16 +0000 2024,squadgolkar,Mendukbangga Wihaji: Anggaran Makan Bergizi Gratis 10 Ribu Cukup Penuhi Gizi Anak Menteri Kependudukan dan Pembangunan Keluarga Wihaji https://t.co/xszIJTb5uZ #golkarindonesia #HUTKe60Golkar #golkarpedia #bahlillahadalia #wihaji https://t.co/SW4gzIb4iT,4,0,0,2,netral
Sun Dec 08 05:30:00 +0000 2024,golkarpedia,Mendukbangga Wihaji: Anggaran Makan Bergizi Gratis 10 Ribu Cukup Penuhi Gizi Anak #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/X9qyPJDn3g,1,0,0,8,netral
Sun Dec 08 04:46:13 +0000 2024,GolkarToday,Menteri Wihaji Yakin Anggaran Makan Bergizi Gratis Rp10.000 Cukup Penuhi Kebutuhan Gizi #partaigolkar #golkarindonesia #bahlillahadalia #golkarpedia #HUTKe60Golkar https://t.co/7F99fPPwdp via @GolkarToday,1,0,0,1,netral
Sun Dec 08 00:52:23 +0000 2024,lawjusticeco,Program Makan Bergizi Tak Identik Kenyang Sepertinya Presiden Prabowo cukup realistis memandang anggaran negara pasca dikuras berbagai program tak realistis era Presiden Joko Widodo (Adian Radiatus Pemerhati Sosial Politik). https://t.co/swBYHHE1rK Mulyono Assad Seblak Kalah,0,0,0,0,positif
Sun Dec 08 00:23:30 +0000 2024,my_ways08,Pemerintah memastikan anggaran program makan bergizi (MBG) gratis Rp 10.000 per porsi per anak sudah layak dan bergizi. pemerintah sudah melakukan uji coba selama setahun terakhir sebelum memutuskan Manchester United Ten Hag Tidur Amorim kalah Deres Man City Fans MU seblak Onana https://t.co/dSIOfymSxh,12,1,3,10,netral
Sat Dec 07 21:54:49 +0000 2024,blackshark7890,Anggaran Makan Bergizi Gratis Menciut Jadi Rp 10.000 per Anak Apakah Layak? Assalamulaikum pagi https://t.co/sC4eOHGDxa https://t.co/4qV1OIxQIb,29,0,8,6,negatif
Sat Dec 07 11:39:16 +0000 2024,WijantoHadipuro,Segera tentukan penanggung jawab program makan siang bergizi gratis. Jika tidak ingin menyia-nyiakan anggaran yang begitu besar. https://t.co/3M3ox58Tfd,0,0,0,0,positif
Sat Dec 07 08:44:20 +0000 2024,NusantaraMaju8,alokasi makan bergizi gratis persatu porsi Rp 10 ribu dengan total anggaran Rp 71 Triliun untuk 2025 dan tetap dapat memenuhi ketercukupan kebutuhan gizi #IndonesiaEmas #Prabowo https://t.co/k5BCNOR92w,0,0,0,0,positif
Sat Dec 07 07:01:48 +0000 2024,arifbalikpapan1,Kalau anggaran makan gratis Rp. 10.000 utuh mungkin akan layak dan cukup bergizi. Namun bagaimana memastikan anggaran makan gratis tidak dipotong sana-sini? Seperti menu makan atlit PON waktu lalu yang memprihatinkan. https://t.co/TiPxYBCUAd https://t.co/DSDr2nQevl,1,0,0,0,netral
Sat Dec 07 06:38:48 +0000 2024,qimprutdalban,@DedynurPalakka anggaran makan bergizi gratis di pangkas menjadi Rp. 10.000 00 sementara mereka berdua makannya?? ,1,0,0,0,negatif
Sat Dec 07 06:03:22 +0000 2024,akbarpitopang_,Menakar Gizi di Tengah Tantangan Anggaran Makan Bergizi Gratis https://t.co/d51SNDQSnl,0,0,0,0,netral
Sat Dec 07 04:29:57 +0000 2024,oganilirterkini,#twitter #viral Anggaran Makan Bergizi Rp10.000 Per Porsi Warteg di #OganIlir Cuma Dapat Menu Telur : https://t.co/3XUkQ44i5e https://t.co/HGaa6uydxl,0,0,0,0,netral
Sat Dec 07 03:58:29 +0000 2024,febriminato26,@newreborn_part aku bahas politik Eldia ae iki piye kok anggaran gawe militer tok ae gawe kesehatan ra onok jarene anggaran gawe makan bergizi gratis tapi nyatane dialihno gawe pengadaan jaran pejabat e malah kunker terus... persis koyok manuk ucul teko kandange... wes wes ga karuan,1,0,1,0,negatif
Sat Dec 07 02:29:00 +0000 2024,KompasTV,Presiden Prabowo menetapkan anggaran makan bergizi gratis menjadi Rp10.000 per porsi dari sebelumnya Rp15.000. Program ini juga akan sepenuhnya dilaksanakan oleh Badan Gizi Nasional. Seperti apa faktanya? Saksikan #PopNewsKompasTV sesaat lagi! https://t.co/rUTSoY7Gv2 https://t.co/h9Zy2LLb4h,0,0,0,0,netral
Sat Dec 07 01:08:02 +0000 2024,lawjusticeco,Program Makan Bergizi Tak Identik Kenyang Sepertinya Presiden Prabowo cukup realistis memandang anggaran negara pasca dikuras berbagai program tak realistis era Presiden Joko Widodo (Adian Radiatus Pemerhati Sosial Politik). https://t.co/swBYHHE1rK https://t.co/TDpZs2qwcg,0,0,0,0,netral
Fri Dec 06 16:18:00 +0000 2024,KompasTV,Presiden Prabowo menetapkan anggaran makan bergizi gratis menjadi Rp10.000 per porsi dari sebelumnya Rp15.000. Program ini juga akan sepenuhnya dilaksanakan oleh Badan Gizi Nasional. Seperti apa faktanya? Simak #PopNewsKompasTV besok pkl 09.30 WIB! https://t.co/rUTSoY8ekA https://t.co/qOoJKyG3Wb,1,0,3,1,netral
Fri Dec 06 16:00:28 +0000 2024,dbrahmantyo,@CNNIndonesia Kan mending duit buat menggaji dan memfasilitasi Utsus itu dipake buat nambahin anggaran makan bergizi dan atau renovasi sekolah pak Presiden. ,0,0,0,0,negatif
Fri Dec 06 14:34:52 +0000 2024,mahmud_lima,@jaga_atitude Kalau begitu makan bergizi gratis ganti dengan makan diet gratis jadi cukup sayur²an dan mungkin cukup dgn anggaran 10 ribu perporsi. mungkin dapat mencegah obesitas. ,0,0,0,0,negatif
Fri Dec 06 12:17:42 +0000 2024,RadjaRasta_,Program Makan Bergizi Gratis (MBG) dijadwalkan bergulir mulai 2 Januari 2025. Pada tahap awal program ini akan berlangsung selama 3 bulan dengan menyasar 3 juta penerima manfaat dan dialokasikan anggaran sebesar Rp71 triliun dari APBN. #PEKNAS #BadanGiziNasional https://t.co/QPbOqbABFU,17,0,9,2,netral
Fri Dec 06 07:18:34 +0000 2024,tvriyogyakarta,TVRINEWS YOGYAKARTA - Pemerintah Kabupaten (PEMKAB) Kulonprogo mengalokasikan anggaran sebesar 29 5 miliar rupiah untuk program makan bergizi gratis pada tahun 2025 mendatang. Alokasi ini diambil dari pendapatan asli daerah termasuk menotong sejumlah anggaran untuk berbagai https://t.co/B1hwDPZ9jc,1,0,0,0,netral
Fri Dec 06 07:04:17 +0000 2024,wicaksanas,GOOD/ GA'PERLU ADA PENGGANTINYA YAAA// LUMAYAN HEMAT ANGGARAN/ BISA BUAT MAKAN BERGIZI GRATIS//,1,0,0,0,positif
Fri Dec 06 06:28:29 +0000 2024,ferrykoto,@QiuQiu_Official Bukan soal susah. Tapi anggaran Rp10ribu perporsi untuk bangun segala macam dan sediakan makanan bergizi sampai ke piring siswa itu tak realistis. Btw: untuk diketahui anggaran MBG tahun 2025 itu sebesar Rp71T. Darisana diambil semua baik untuk makan dukungan manajemen susu ,0,0,1,0,negatif
Fri Dec 06 04:38:28 +0000 2024,BenarNewsID,Kami membeli makan Rp10 ribu per porsi sesuai anggaran makan bergizi gratis Prabowo. Apakah cukup memenuhi kebutuhan gizi dan mutu? Anda yang menilai. https://t.co/IGdDSCAXD9,0,0,1,0,negatif
Fri Dec 06 03:12:49 +0000 2024,kalderanews,Presiden Prabowo Umumkan Anggaran Makan Siang Bergizi Gratis Turun Jadi Rp 10.000 per Porsi https://t.co/Ufy20SU6V2,0,0,0,0,netral
Fri Dec 06 00:30:24 +0000 2024,BBCIndonesia,Presiden Prabowo menetapkan rata-rata anggaran makan bergizi gratis (MBG) turun menjadi Rp10.000 per porsi. Di tengah tren kenaikan harga kebutuhan pokok apa saja menu makanan yang didapat dengan harga Rp10.000 dan bagaimana kandungan gizinya? https://t.co/yyhn6vxCDu,13,0,8,4,netral
Thu Dec 05 22:25:37 +0000 2024,Kalyana_tok,@hermawan_devina Yg sy tau ide dasar program makan gratis bergizi krn keprihatinan pak presiden ttg pemenuhan kebutuhan makan. Byk anak² yg kelaparan tdk bs makan. Jd ini bkn program makanan pelengkap tp program utk mencukupi kebutuhan dasar makanan. Perkaranya kemudian mentok di anggaran.,0,0,0,0,netral
Thu Dec 05 11:00:02 +0000 2024,RadioSmartFM,Kementerian Pertanian mengungkapkan penurunan anggaran Makan Bergizi Gratis menjadi Rp10.000 per porsi merupakan hasil uji coba di Jawa Barat. Kementerian Pertanian pun merekomendasikan protein dengan harga terjangkau seperti daging dan telur masuk dalam program. #SmartNews https://t.co/viMuNokdTD,0,0,0,0,netral
Thu Dec 05 10:29:11 +0000 2024,kanalsa_id,PDIP Angkat Bicara Terkait pernyataan Presiden Prabowo soal anggaran makan bergizi gratis Rp 10 ribu per porsi PDIP mengaku belum melakukan kajian apakah angka tersebut realistis. #kanalsa #makanbergizigratis #prabowosubiantopresiden #beritapolitikindonesia #indonesiaupdate https://t.co/ClLWOXydm4,1,0,0,0,netral
Thu Dec 05 10:21:57 +0000 2024,radarjogja,Anggaran Makan Bergizi Gratis Disetujui Rp 90 Miliar Pimpinan DPRD Kota Jogja: Masih Tunggu Juknis tapi Wajib Berdayakan Pengusaha Lokal https://t.co/H9QccSnDYx,0,0,0,0,netral
Thu Dec 05 10:15:54 +0000 2024,beritaKBR,https://t.co/FPRL8fmiB2 Pemerintah Kota (Pemkot) Solo tidak mengalokasikan anggaran khusus untuk program makan siang bergizi bagi siswa. Wali Kota Solo Teguh Prakosa mengatakan dalam RAPBD 2025 tidak tercantum anggaran untuk program tersebut. Teguh menilai program yang,1,0,0,0,netral
Thu Dec 05 10:08:20 +0000 2024,clxirejoan,solusi konkrit anggaran makan bergizi 10.000 per anak: bubarin aja negara gk jelas ini anjrit,3,0,0,0,negatif
Thu Dec 05 09:44:25 +0000 2024,_xindo_,Ngomong2 masalah makan bergizi gratis ini. Yang gue tau sampai saat ini rantai prosesnya itu ga melalui catering/vendor. Jadi 10rb itu murni anggaran makanannya. Proses pengolahan bahan makanan dilakukan oleh Satuan Pelayanan dibawah Badan Gizi Nasional.,0,0,1,0,netral
Thu Dec 05 08:55:51 +0000 2024,thebournepost,Presiden RI @prabowo menetapkan Program Makan Bergizi Gratis (MBG) dengan alokasi anggaran Rp10 ribu per anak per hari. Follow @thebournepost for more unexpected things! #BournePost #TheBournePost https://t.co/jPC4FKeBC3,0,0,0,0,netral
Thu Dec 05 08:20:33 +0000 2024,detikHealth,Mendukbangga Wihaji optimis anggaran program makan bergizi gratis Rp 10 ribu per orang per hari cukup untuk penuhi kebutuhan gizi masyarakat. https://t.co/QYp0tuovF3,0,0,1,0,netral
Thu Dec 05 06:21:08 +0000 2024,MediaVoi,Ekonom soal Anggaran Makan Bergizi Gratis jadi Rp10.000 per Porsi: Perhatikan Kecukupan Gizi Bukan Cuma Kenyang Saja https://t.co/OMNzbPctJm,0,0,0,0,netral
Thu Dec 05 06:10:18 +0000 2024,lawjusticeco,Program Makan Bergizi Tak Identik Kenyang Sepertinya Presiden Prabowo cukup realistis memandang anggaran negara pasca dikuras berbagai program tak realistis era Presiden Joko Widodo (Adian Radiatus Pemerhati Sosial Politik). Baca selengkapnya di https://t.co/swBYHHE1rK https://t.co/Zs9OeEdDY3,0,1,1,0,netral
Thu Dec 05 04:59:49 +0000 2024,nawacitamedia,Anggaran Makan Bergizi Dipangkas Eri Cahyadi Tunggu Arahan Dari Pemerintah Pusat https://t.co/fjHnk2KO3M via @nawacit4,0,0,0,0,netral
Thu Dec 05 03:45:12 +0000 2024,dietela_id,Wah sangat menarik yaa sini Minela bahas Anggaran makan MAKANAN BERGIZI gratis sebesar Rp 10.000 per Anak dan Ibu Hamil itu masih memungkinkan yaa Studi WFP tahun 2021 mendapatkan hasil di kisaran 8.000 - 10.000 masih bisa untuk mendapatkan makanan bergizi.,4,0,2,5,positif
Thu Dec 05 02:05:41 +0000 2024,radargresik,Pemkab bersama DPRD Gresik sepakat menyiapkan alokasi anggaran makan bergizi gratis pada tahun anggaran 2025. Ini dilakukan untuk mendukung program yang digagas Pemerintah Pusat. https://t.co/zByszuedlP,0,0,0,0,netral
Wed Dec 04 22:58:43 +0000 2024,matrapura,@hermawan_devina Lebih baik makan siang bergizi gratis dengan anggaran maksimal tp 2 hari sekali drpd maksain 10 rb tp menunya itu itu aja ,0,0,0,0,negatif
Wed Dec 04 17:54:26 +0000 2024,ccsisy,Harusnya anggaran makan orang2 pemerintah aja yg dipotong jd 10rb kan udah cukup bergizi https://t.co/H0NuiFYa2N,0,0,0,0,negatif
Wed Dec 04 15:32:14 +0000 2024,officialinews_,@hermawan_devina Anggaran Makan Bergizi Gratis Rp10.000 Per Porsi Badan Gizi: Kita Bayar Bahan Baku https://t.co/ZNntxLTvZE,0,0,0,0,netral
Wed Dec 04 13:15:06 +0000 2024,gaetanofranchi4,@hermawan_devina Wow solusi anggaran makan bergizi Rp 10.000 per anak ini benar-benar cemerlang! Dengan 2 butir telur dan 1 susu UHT kita bisa mengubah anak-anak jadi atlet dalam sekejap. Siapa butuh variasi atau sayuran ketika kita punya 'menu super' ini? Mari kita semua berdoa agar telur,0,0,0,0,negatif
Wed Dec 04 10:34:27 +0000 2024,tvriyogyakarta,TVRINEWS YOGYAKARTA - Pemda Daerah Istimewa Yogyakarta mengalokasikan anggaran 42 miliar rupiah untuk mendukung program makan bergizi gratis pada tahun anggaran 2025. Alokasi ini setara dengan 2 5% dari total Pendapatan Asli Daerah Istimewa Yogyakarta dan akan ditempatkan di https://t.co/fRzJhisevF,0,0,0,0,netral
Wed Dec 04 09:56:49 +0000 2024,KompasKlasika,DPRD DKI Jakarta mewacanakan tambahan anggaran Rp 5.000 dari APDB agar program makan bergizi gratis Rp 10.000 per porsi dari pusat tetap bisa tercukupi. #Metro #AdadiKompas https://t.co/BO1kz8S72E,0,0,0,0,netral
Wed Dec 04 09:13:45 +0000 2024,atasnamakaniko,2025: Anggran makan bergizi gratis Rp 7.500 2026: Anggaran makan bergizi gratis: Rp 5.000 2027: Ternyata anggaran tidak cukup. Sebaiknya kita bikin program arisan makan bergizi gratis. Jadi keluarga murid yang kaya mentraktir murid miskin.,1,0,0,0,negatif
Wed Dec 04 08:44:07 +0000 2024,cakbulla,@CNNIndonesia @cakimiNOW anggaran makan Bergizi Gratis Rp10 Ribu bukan cukup tapi dibuat secukup cukupnya. Bagaimana kalau anggaran mamin rapat para pejabat negara dan pemerintahan dijadikan Rp10 ribu mau gak Cak ???,1,0,0,0,negatif
Wed Dec 04 08:30:00 +0000 2024,detikfood,Presiden Prabowo umumkan perubahan anggaran makan bergizi untuk anak &amp; ibu hamil dari Rp15.000 jadi Rp10.000. Apa saja menu yang disiapkan? Yuk simak pembahasannya! #detikfood #AnggaranMakan #Prabowo #KebijakanBaru #GiziSeimbang https://t.co/BAOItqQTha,1,0,0,0,netral
Wed Dec 04 08:15:37 +0000 2024,chocofittt,ini lebih cocok jadi solusi konkrit anggaran makan bergizi Rp.10.000 Chocofit karena gue ga masalah tiap hari makan telur malah kalo bisa harus tiap hari saking doyannya cuma kalo susu UHT emang ga dulu sih ganti protein shake/teh tawar/es jeruk no sugar plis. /woi,0,0,2,0,positif
Wed Dec 04 08:01:17 +0000 2024,asumsico,Apabila hal itu bisa diefisiensikan hingga 50 persen nilai anggaran yang besar tersebut menurut Prabowo bisa digunakan untuk menyelesaikan beragam program prioritas seperti infrastruktur dan makan bergizi gratis. https://t.co/ndvNwef8qN,3,1,0,0,netral
Wed Dec 04 07:00:17 +0000 2024,voaindonesia,Presiden Prabowo Subianto memutuskan anggaran untuk program makan bergizi gratis yang semula Rp15 ribu per anak menjadi Rp10 ribu per anak. Jubir Kantor Komunikasi Presiden Dedek Prayudi bilang meskipun anggarannya turun dari proyeksi semula tapi pemerintah memastikan...[1],0,0,1,0,netral
Wed Dec 04 05:42:45 +0000 2024,IqbalHanur,`Diturunkannya anggaran makan bergizi gratis sehingga memperkecil peluang membesarnya defisit fiskal ketika program tersebut diimplementasikan secara penuh diprediksi akan menjadi katalis positif di pasar. https://t.co/sSoRcMMZqN,0,0,0,0,netral
Wed Dec 04 05:41:28 +0000 2024,motherofcatbbi,Karna makanan bergizi 10rb ini dikasih kesemua kalangan anak² dgn latar belakang ekonomi berbeda anggaran mending program ini dikhususkan buat pendidikan dan hidup anak² gak mampu.Ortu menengah keatas masih sanggup kasih makan anaknya lebih dr 2 butir telur dalam 1 hari kok,0,0,1,0,negatif
Wed Dec 04 05:33:47 +0000 2024,mediaindonesia,Makan Gratis Jadi Rp10 Ribu Dapat Apa? Presiden Prabowo Subianto menyampaikan bahwa pemerintah menetapkan anggaran makan bergizi gratis untuk anak dan ibu hamil sebesar Rp10 ribu per orang lebih rendah dari anggaran sebelumnya yang dipatok rp15 ribu per porsi. Pertanyannya https://t.co/PiUxU2v5CI,0,0,0,0,netral
